BANC,FAFB,MCNS
720575941644177490,720575940624083470,33139
720575941611205450,720575940628198918,39481
720575941489743564,720575940635324302,40607
720575941596732572,720575940621659819,513502
720575941574513929,720575940630489130,57805
720575941679394749,720575940627757328,38953
720575941483051462,720575940618984582,44716
720575941461446355,720575940622519748,59280
720575941572713224,720575940629846519,60160
720575941631233477,720575940605666732,53224
720575941527449732,720575940632773540,79845
720575941642943845,720575940605001184,86694
720575941434103182,720575940619291271,56626
720575941653856212,720575940635662510,68847
720575941526854733,720575940642426357,55925
720575941563537671,720575940606938034,53599
720575941517130668,720575940617071906,40342
720575941527935142,720575940620206356,544437
720575941450239325,720575940614249135,46669
720575941453025843,720575940614662815,48761
720575941730758443,720575940615263283,60079
720575941584148063,720575940624173641,15348
720575941610448742,720575940645450116,47394
720575941533242802,720575940622239587,516724
720575941448632654,720575940626124365,49832
720575941448833102,720575940644521582,46094
720575941524910180,720575940613256982,65587
720575941425846612,720575940625005031,535233
720575941506541150,720575940606066306,38681
720575941497896610,720575940631989335,44427
720575941614384403,720575940625912713,50738
720575941437767903,720575940608085973,87976
720575941500129931,720575940615882635,531248
720575941481120675,720575940627697963,45120
720575941461725840,720575940618736331,48927
720575941469871581,720575940618401681,39797
720575941536532929,720575940619705792,75969
720575941623031036,720575940604929894,45115
720575941522706167,720575940627247876,48473
720575941572893768,720575940622926412,30874
720575941462924944,720575940614945036,49732
720575941625811338,720575940631248891,41209
720575941532117733,720575940622703692,36304
720575941593212456,720575940627426971,48606
720575941536705306,720575940607748363,38744
720575941572863304,720575940620378278,45346
720575941552711998,720575940630567788,532689
720575941480207523,720575940623040263,536398
720575941509371602,720575940615313851,41506
720575941611466473,720575940628211081,541628
720575941432941326,720575940620361968,64432
720575941575098120,720575940631904045,544412
720575941445476010,720575940640359989,72510
720575941417077532,720575940622124680,59059
720575941464135693,720575940625987059,47685
720575941440850261,720575940611555953,516793
720575941630834146,720575940625751171,28973
720575941554570011,720575940630650424,42642
720575941455071795,720575940620700287,30984
720575941580116981,720575940607887746,16876
720575941585849566,720575940611530213,16745
720575941560531059,720575940617909643,17028
720575941436293920,720575940626811153,19321
720575941491283150,720575940620352459,512198
720575941495704775,720575940612031469,16154
720575941579736913,720575940620607025,158343
720575941529156484,720575940631950679,105556
720575941464369421,720575940603460640,21050
720575941613710556,720575940614836027,19733
720575941416979228,720575940616054834,23469
720575941500595106,720575940614392999,523987
720575941414030737,720575940625959667,10836
720575941535103978,720575940621667693,11756
720575941402543728,720575940631044141,42869
720575941595312517,720575940618542808,129014
720575941521237431,720575940637395278,580255
720575941460470995,720575940636119988,96443
720575941541873756,720575940639621702,172904
720575941441874779,720575940630811258,76490
720575941568277806,720575940608920388,32702
720575941619082111,720575940618901675,525973
720575941434641550,720575940618971457,21168
720575941571716766,720575940628636460,539506
720575941480490882,720575940623781611,512751
720575941436313888,720575940637612974,17739
720575941690931419,720575940609568068,30089
720575941542335005,720575940629561338,34524
720575941614430739,720575940622655949,35413
720575941435430542,720575940624448956,14046
720575941478195265,720575940621336852,14141
720575941662641976,720575940615905931,14609
720575941581063289,720575940615402869,63335
720575941631028962,720575940616597334,521445
720575941510621968,720575940617950877,13570
720575941456837613,720575940613708812,516500
720575941514075724,720575940620775645,27295
720575941496463232,720575940611690477,18068
720575941501332875,720575940629443626,581331
720575941595623975,720575940627180561,73355
720575941515235065,720575940631735265,511996
720575941595916933,720575940638680654,17357
720575941629872422,720575940603591014,12788
720575941631642860,720575940641276917,14239
720575941645420152,720575940628586261,11452
720575941393538966,720575940631900697,98879
720575941465574742,720575940616296763,94580
720575941535599882,720575940634845295,65934
720575941574337787,720575940630278540,55207
720575941537080808,720575940606319794,70699
720575941559350766,720575940630890282,103364
720575941519401911,720575940635764671,11888
720575941643559781,720575940613126835,16570
720575941554021530,720575940620885158,23897
720575941518241902,720575940621573291,20634
720575941472341344,720575940630700348,25893
720575941556235940,720575940631811097,232796
720575941565158919,720575940608617923,15539
720575941685691375,720575940635221172,43436
720575941565099623,720575940620287820,30777
720575941502211211,720575940638054719,24985
720575941655007188,720575940615736693,122277
720575941490285006,720575940636004975,19217
720575941545123589,720575940622788071,19753
720575941628323897,720575940628694394,15769
720575941580155125,720575940614047890,15943
720575941539162354,720575940631405997,16522
720575941539551613,720575940624351785,531838
720575941658805840,720575940610299098,521988
720575941560831859,720575940642237344,18945
720575941574633615,720575940610478531,16461
720575941589125687,720575940631973089,17355
720575941529202820,720575940626315010,514853
720575941640784159,720575940627014949,19062
720575941440429141,720575940626874442,41769
720575941554726042,720575940603596972,40480
720575941490576693,720575940626701886,531884
720575941655702484,720575940610773782,525064
720575941519624814,720575940628236200,64795
720575941481364559,720575940620745200,14761
720575941593581096,720575940618705974,135626
720575941495283326,720575940619720152,188427
720575941445192362,720575940616195421,47134
720575941590721534,720575940604086496,139006
720575941506918750,720575940613776877,109090
720575941624763803,720575940612337614,110359
720575941393908252,720575940620758187,128976
720575941451629639,720575940619612120,138660
720575941574911670,720575940626746567,123909
720575941440782031,720575940618302075,164118
720575941451765063,720575940609277707,92586
720575941527988100,720575940619884784,127933
720575941539317081,720575940630486103,106978
720575941452804009,720575940627012881,98446
720575941477127988,720575940617374011,91787
720575941466601046,720575940622319393,101040
720575941644633938,720575940604914534,101988
720575941547846836,720575940618989085,106635
720575941565750423,720575940614380199,137273
720575941596154993,720575940617129177,101603
720575941581595513,720575940616295135,103480
720575941691045784,720575940643746612,102525
720575941545057113,720575940621143405,106113
720575941669882289,720575940618967067,92966
720575941519483246,720575940630410972,119369
720575941428023636,720575940617322043,110066
720575941477348894,720575940623528669,539529
720575941607595629,720575940626682140,132446
720575941477779265,720575940628993296,111659
720575941543118877,720575940617015365,103801
720575941542650972,720575940608861963,526483
720575941590010679,720575940622990942,121870
720575941553547655,720575940624423677,83139
720575941490640693,720575940629541648,113957
720575941573687880,720575940623628228,92553
720575941508662657,720575940622995443,77818
720575941483813562,720575940632729192,129666
720575941671669159,720575940623508173,125052
720575941659152464,720575940620057035,111773
720575941486241858,720575940610246513,174962
720575941504620965,720575940612173747,133822
720575941618175103,720575940618690205,546531
720575941483687622,720575940630109184,101637
720575941602135286,720575940616321878,93261
720575941530486968,720575940626014906,112102
720575941547023804,720575940621536109,104953
720575941556012801,720575940629057795,131538
720575941575324936,720575940620549681,153205
720575941510526992,720575940614643119,126786
720575941466119958,720575940616904022,148166
720575941645647521,720575940660258689,96175
720575941567548718,720575940638479081,94942
720575941688572911,720575940611157970,97759
720575941631559650,720575940612337083,108575
720575941662983292,720575940608273419,49228
720575941596703109,720575940628977349,27904
720575941687926646,720575940622768408,523552
720575941612452326,720575940608606475,33887
720575941691233688,720575940615663466,33505
720575941575419401,720575940628885160,13586
720575941435389838,720575940631034895,19406
720575941612010771,720575940615296818,556812
720575941658924312,720575940613559458,29767
720575941553978395,720575940647205497,23808
720575941482330819,720575940627082895,16103
720575941545948348,720575940618023569,20186
720575941394119830,720575940641148149,10713
720575941487149378,720575940618594022,506334
720575941435348366,720575940629432394,156029
720575941567504430,720575940631933767,28054
720575941539217394,720575940634025111,518902
720575941628361766,720575940634976174,136213
720575941645572040,720575940619376767,146273
720575941478429802,720575940632407826,11131
720575941352918576,720575940632524559,10967
720575941453511081,720575940614315827,28959
720575941628166713,720575940622459588,73183
720575941631637740,720575940616035990,15235
720575941568285742,720575940618814342,525406
720575941430374575,720575940622355126,217561
720575941613660636,720575940615960788,92841
720575941535769114,720575940612937834,116161
720575941449798990,720575940613166515,533543
720575941610348106,720575940648683908,35715
720575941544953349,720575940624101524,13843
720575941477266718,720575940639355008,25254
720575941554255131,720575940615592961,29356
720575941538995349,720575940606920643,55403
720575941517040019,720575940628781828,11287
720575941644533624,720575940621149709,37130
720575941564383751,720575940635613358,84250
720575941732715563,720575940625585182,516134
720575941687177455,720575940624095496,78782
720575941535248874,720575940631688955,10137
720575941611306470,720575940623151852,68810
720575941515823875,720575940623594493,102366
720575941668481779,720575940622830836,52112
720575941668575219,720575940627127746,13330
720575941645281185,720575940625356163,14547
720575941539300850,720575940627849994,17978
720575941529288324,720575940634155731,512255
720575941515769347,720575940629343959,523428
720575941537542120,720575940638715251,133318
720575941504564418,720575940624323110,521305
720575941472273962,720575940621538431,52513
720575941468974813,720575940630793413,65500
720575941483215546,720575940620463536,67544
720575941414514065,720575940638578510,46806
720575941583668063,720575940606123698,47732
720575941670620327,720575940617010240,93644
720575941351883568,720575940618894528,180728
720575941531518411,720575940628071409,36043
720575941524725069,720575940622781389,43351
720575941450971305,720575940618131505,44848
720575941612115373,720575940644472100,68283
720575941504601794,720575940605441312,44647
720575941460893139,720575940603520172,63209
720575941546964660,720575940632780359,29107
720575941434773646,720575940633311652,25307
720575941449312605,720575940627391473,539822
720575941595268133,720575940645595188,44273
720575941426661460,720575940620311718,537139
720575941506523265,720575940609406985,155659
720575941433415200,720575940626859283,12389
720575941546667452,720575940615692690,13092
720575941482165955,720575940610669994,22891
720575941564648546,720575940606564482,51658
720575941474889521,720575940612284387,536106
720575941653513745,720575940619168728,520938
720575941452836167,720575940617475284,52875
720575941572960328,720575940613818690,154386
720575941507864098,720575940618477806,28574
720575941614366995,720575940640601563,13491
720575941537752552,720575940632372511,72487
720575941574988809,720575940612144047,54118
720575941595193558,720575940628437291,10234
720575941560162798,720575940623276168,10558
720575941633206944,720575940623781127,10417
720575941450378333,720575940610505006,10283
720575941490494926,720575940626671626,58810
720575941589044990,720575940612202419,40528
720575941626182555,720575940618366843,10404
720575941605187262,720575940604569824,520034
720575941681308349,720575940618008859,515015
720575941440672597,720575940631062543,13299
720575941435951148,720575940639031680,60256
720575941477248049,720575940604486880,572057
720575941525238530,720575940607648267,149366
720575941488871989,720575940619937121,55794
720575941591488140,720575940611844210,29858
720575941514608195,720575940631194593,138316
720575941530459851,720575940623824106,511818
720575941611276134,720575940617561669,512575
720575941430972079,720575940606919602,30738
720575941458653855,720575940634480820,49447
720575941415879196,720575940628353018,85570
720575941503828311,720575940612395178,21230
720575941437687125,720575940626735100,24054
720575941690143384,720575940632713759,523482
720575941458022384,720575940623084170,533748
720575941471425655,720575940621656816,20551
720575941491988199,720575940631058280,25552
720575941555412737,720575940627486225,188343
720575941554939219,720575940622148681,23809
720575941433103374,720575940624056829,25723
720575941535275186,720575940631335491,12846
720575941469914333,720575940629864011,32926
720575941487848144,720575940643862820,27731
720575941490905545,720575940625092414,27347
720575941493503152,720575940604597536,56689
720575941579775569,720575940616657409,34883
720575941579857397,720575940624107548,109707
720575941529075588,720575940630005622,18926
720575941439577055,720575940613553202,22012
720575941617891541,720575940630520059,521256
720575941554924801,720575940629289472,65662
720575941612074925,720575940620847342,254179
720575941352825904,720575940638871128,183161
720575941573087134,720575940621456349,316830
720575941614918041,720575940621285452,242344
720575941412851823,720575940610036834,503560891
720575941568940532,720575940607818965,232258
720575941427239252,720575940614174943,514314
720575941577002600,720575940607948483,848326281
720575941469775837,720575940630210682,514317
720575941579624785,720575940632432184,877969460
720575941721633594,720575940623274168,518162
720575941489953993,720575940629300736,511829
720575941557935012,720575940622611917,1050625756
720575941642613153,720575940635155351,1078099767
720575941722144826,720575940618765637,20049
720575941559322862,720575940629712640,28528
720575941598561948,720575940614513258,23288
720575941352533552,720575940623464150,87830
720575941632427168,720575940608285570,542754
720575941691134872,720575940633677167,17503
720575941477082929,720575940628967168,162211
720575941573520712,720575940625439690,78294
720575941513100131,720575940630644807,75464
720575941574698639,720575940622510630,533067
720575941574790664,720575940629806974,14537
720575941536048321,720575940636308075,36541
720575941433860128,720575940639234367,25447
720575941626089627,720575940626261480,24549
720575941497461666,720575940611856760,25203
720575941536110017,720575940635089433,18116
720575941658861592,720575940633291418,575453
720575941408578478,720575940625772346,58718
720575941553738631,720575940620735258,521749
720575941579347701,720575940626591875,521693
720575941539560597,720575940639556467,61360
720575941435463968,720575940614677810,113001
720575941480479651,720575940626211472,21154
720575941434362144,720575940624514762,19673
720575941431658232,720575940624939337,20627
720575941431360175,720575940645039383,121521030
720575941579224913,720575940621983757,24852
720575941528723844,720575940610678226,519281
720575941510704656,720575940629428522,20055
720575941528308868,720575940624688362,517368
720575941550212468,720575940613529041,12131
720575941463869197,720575940626831620,12510
720575941352398640,720575940614543527,515844
720575941535406058,720575940628642320,12904
720575941428625071,720575940619613972,110918
720575941429748183,720575940642478792,54085
720575941437175570,720575940640888920,52481
720575941432321806,720575940628590312,48265
720575941576781416,720575940645721379,512350
720575941531396555,720575940612717795,13751
720575941539075314,720575940630670893,92806
720575941593055339,720575940614235619,28329
720575941607805293,720575940630595706,82516
720575940387709841,720575940606239243,249601
720575941652950289,720575940610753503,975904445
720575941586753246,720575940608836291,81697
720575941431034249,720575940616167744,76000
720575941518794668,720575940624484796,946718
720575941404748144,720575940631662648,13499
720575941498418043,720575940627132232,67244
720575941528237444,720575940625956483,33646
720575941651998997,720575940630946104,84792
720575941491808743,720575940637564905,531984
720575941493528752,720575940639781027,558868
720575941445271722,720575940619186240,513814
720575941539329429,720575940607351218,157770
720575941539272085,720575940625743204,45905
720575941490648117,720575940624563187,10616
720575941610671277,720575940629001935,26752
720575941563355282,720575940642721952,115883
720575941471507008,720575940627403004,80682
720575941540420813,720575940630755835,124105
720575941567519226,720575940633984924,21166
720575941549369661,720575940622894616,22417
720575941440522331,720575940607536732,11129
720575941414862364,720575940640037072,129216
720575941351369520,720575940613037037,143042
720575941527945400,720575940631251919,93947
720575941481763069,720575940629784108,111980
720575941579886457,720575940615181974,93224
720575941449965434,720575940622647907,112201
720575941544476777,720575940613669784,115422
720575941543052037,720575940652538358,124699
720575941593392679,720575940660772993,141719
720575941425753684,720575940614991997,90900
720575941582770783,720575940611187298,138214
720575941593383463,720575940632201007,102845
720575941629322210,720575940608262106,156576
720575941603158462,720575940621488922,113911
720575941524789860,720575940636784105,126078
720575941623252332,720575940623066392,115369
720575941459751108,720575940622103134,107906
720575941488824009,720575940619216286,103346
720575941563204359,720575940616019724,124004
720575941408281003,720575940625048871,96884
720575941578110801,720575940629559802,137449
720575941657624656,720575940620623469,162197
720575941580352633,720575940624541163,97899
720575941662313852,720575940628438769,123386
720575941670097063,720575940612564337,100924
720575941400395299,720575940619007611,130865
720575941561915816,720575940618162973,112688
720575941533761458,720575940608511068,119288
720575941490552807,720575940619999818,92719
720575941515275667,720575940623949309,123390
720575941413108369,720575940614547879,119558
720575941403522160,720575940635518093,93360
720575941612127452,720575940633618272,129076
720575941657651280,720575940623438828,90311
720575941731226411,720575940616577653,189882
720575941391679236,720575940628774782,112150
720575941573080328,720575940605055660,106512
720575941572997883,720575940605939814,81015
720575941458523462,720575940614580689,122739
720575941584955870,720575940608781579,132235
720575941572999163,720575940628057064,101873
720575941589382398,720575940626597251,107621
720575941435578656,720575940627873448,78317
720575941449218382,720575940614803933,107888
720575941457760927,720575940600143369,104218
720575941568889332,720575940603801056,13878
720575941641465682,720575940623400629,14024
720575941411740817,720575940618260500,533746
720575941494975102,720575940639232309,21128
720575941620053375,720575940617716566,18455
720575941662302844,720575940611904296,520386
720575941630785733,720575940612598499,62286
720575941653841681,720575940614165201,12520
720575941550401086,720575940637530084,12393
720575941566232886,720575940620135645,16307
720575941417154332,720575940637849822,15206
720575941670346161,720575940615015976,14844
720575941477783617,720575940655071905,637495444
720575941441751899,720575940622287142,14427
720575941553295422,720575940612856854,153891
720575941513951052,720575940607969289,39854
720575941469575691,720575940612696854,92054
720575941601994681,720575940610532501,100310
720575941537107349,720575940604637045,115065
720575941637259637,720575940633591397,111714
720575941513510097,720575940631830083,97480
720575941567767410,720575940620235867,155544
720575941433489806,720575940619454379,129034
720575941406886830,720575940620255471,125024
720575941631811003,720575940630548055,125437
720575941553127937,720575940608115418,112775
720575941685838575,720575940625178919,165111
720575941544432572,720575940639230067,88815
720575941610569574,720575940629137001,132532
720575941545359540,720575940622364492,123842
720575941529350347,720575940612696728,128161
720575941577762641,720575940625923203,117586
720575941653005785,720575940620593323,121093
720575941569521054,720575940606991817,100827
720575941581440095,720575940630532183,92380
720575941479263055,720575940650717305,100746
720575941609111114,720575940629672318,124835
720575941456312045,720575940628997531,106916
720575941509034256,720575940628110332,107117
720575941589522316,720575940628942183,119506
720575941653564889,720575940613810483,110386
720575941686538735,720575940645532980,123760
720575941578492405,720575940621609989,98238
720575941490055372,720575940619966087,106945
720575941502206443,720575940612234725,104418
720575941528397496,720575940621041005,170601
720575941494742215,720575940612702515,111032
720575941449141326,720575940620958959,87358
720575941497634121,720575940621150561,113496
720575941457700511,720575940633590117,142172
720575941657369624,720575940622929688,137286
720575941686598127,720575940631248079,103314
720575941493751678,720575940615782962,110885
720575941530295013,720575940646443316,513056
720575941593505387,720575940617249254,13045
720575941559103470,720575940625962152,39883
720575941523645771,720575940604868286,21229
720575941614515475,720575940624136489,34750
720575941537092840,720575940626849301,20969
720575941499213537,720575940624381966,55094
720575941600711209,720575940621139482,18482
720575941414529169,720575940634374263,64447
720575941527338265,720575940620633076,64959
720575941558618404,720575940636181481,87836
720575941591622284,720575940617620800,559410
720575941573385224,720575940630333911,24350
720575941619545983,720575940635769719,42347
720575941550210877,720575940628970087,30613
720575941510747920,720575940613637785,32752
720575941499108577,720575940618051867,19064
720575941432162145,720575940620742605,28105
720575941487405776,720575940643783534,15699
720575941564721664,720575940618532011,76777
720575941507403845,720575940627717246,524005
720575941508582434,720575940611217394,159677
720575941410923119,720575940617218629,73518
720575941481403555,720575940606025318,54364
720575941512261073,720575940624086675,63730
720575941486515778,720575940611002737,75527
720575941499153314,720575940632531471,26865
720575941639216927,720575940626163837,515240
720575941614833817,720575940631225740,50682
720575941669524913,720575940614063331,30689
720575941604122102,720575940617092108,34319
720575941573451592,720575940624487268,51058
720575941565951847,720575940638410099,66564
720575941691341720,720575940630690934,18402
720575941514486339,720575940611396266,38976
720575941492077799,720575940628959208,50875
720575941669269425,720575940611902674,61789
720575941519128492,720575940622333353,37411
720575941510031632,720575940624999370,78558
720575941540628941,720575940626270000,72262
720575941531329483,720575940606595518,64745
720575941483645114,720575940611540270,59546
720575941556389092,720575940610310339,73420
720575941491580878,720575940614837811,54517
720575941503908331,720575940628787052,58678
720575941658666264,720575940618335961,19351
720575941531737035,720575940635652782,62376
720575941611540042,720575940640614363,32034
720575941581867641,720575940655891617,521937
720575941540968397,720575940632974443,29334
720575941457365485,720575940644561518,32085
720575941447304629,720575940623862771,28264
720575941551405823,720575940634714804,126196
720575941507325253,720575940615192588,100353
720575941477890868,720575940632802785,817374
720575941632978629,720575940617922439,22462
720575941486574598,720575940627850622,31641
720575941486452034,720575940623455868,25698
720575941473687904,720575940634307553,13311
720575941608222573,720575940626977768,49758
720575941723490362,720575940638799987,39793
720575941508828289,720575940625165821,15231
720575941533166680,720575940626434435,517345
720575941565422855,720575940641486032,14754
720575941539887309,720575940620695243,520605
720575941639139189,720575940650871673,518142
720575941393653142,720575940623245493,33756
720575941489165257,720575940620291708,27913
720575941564563200,720575940625558515,20209
720575941652156437,720575940631562065,15870
720575941582843999,720575940627515225,14682
720575941401220387,720575940614416039,13806
720575941445180586,720575940623295783,13547
720575941587109598,720575940621351551,45228
720575941459313648,720575940624330180,13645
720575941626133100,720575940624426643,17942
720575941514279889,720575940640624216,18725
720575941486637890,720575940630715203,12356
720575941594694870,720575940631730259,529393
720575941440793551,720575940612815597,23238
720575941521515447,720575940617725086,13820
720575941439946325,720575940640230205,18579
720575941578563921,720575940606505090,19939
720575941644739272,720575940631083053,17226
720575941549764129,720575940611943190,30596
720575941461793732,720575940616138911,34990
720575941576746088,720575940616757460,60609
720575941564944903,720575940632351898,30720
720575941483104765,720575940625503321,25555
720575941645284257,720575940622446085,549208
720575941437101612,720575940616087967,60696
720575941475360561,720575940637203007,579979
720575941459184543,720575940630522127,95745
720575941526154662,720575940620075600,48276
720575941565203298,720575940631288460,133569
720575941483100870,720575940627067669,23753
720575941668053681,720575940620181486,519807
720575941638862879,720575940619538880,74452
720575941471211840,720575940610391219,85850
720575941612599827,720575940655290273,41528
720575941582002553,720575940616969029,90306
720575941599119040,720575940612620269,69048
720575941535478104,720575940630773559,77507
720575941578084597,720575940605095346,12784
720575941611968486,720575940629225463,523930
720575941433341454,720575940616545793,24933
720575941558580260,720575940631103744,10044
720575941561252776,720575940626243614,16263
720575941567478386,720575940631394920,917601
720575941507636865,720575940622137633,24808
720575941593683051,720575940620153765,10425
720575941497322880,720575940619678366,10433
720575941522509303,720575940629376528,14671
720575941463887117,720575940634317724,519389
720575941502274187,720575940621174337,529498
720575941500231842,720575940621931900,77674
720575941557764004,720575940612001489,10017
720575941611219530,720575940631693610,532199
720575941626435483,720575940636981070,56630
720575941563868328,720575940622447309,85538
720575941527273316,720575940628962891,95106
720575941492360679,720575940628692055,60372
720575941411837611,720575940621346836,15168
720575941477198129,720575940638602842,14833
720575941450271837,720575940635405679,18460
720575941473987168,720575940621787371,21803
720575941412795759,720575940608887235,23755
720575941478713962,720575940613527761,27964
720575941462770064,720575940651737590,519186
720575941530506936,720575940619647168,23863
720575941433209358,720575940632584275,129726
720575941516789420,720575940624694786,122868
720575941451450025,720575940641663696,226303
720575941631901371,720575940619215451,202114
720575941593511975,720575940621052118,73808
720575941619883135,720575940634750871,12222
720575941480954019,720575940621554112,12179
720575941546602345,720575940627750216,11687
720575941414947220,720575940622843530,12218
720575941491413708,720575940614487837,142915
720575941584686175,720575940616159861,147912
720575941529822648,720575940617901447,243928
720575941476415006,720575940619709972,19454
720575941548403261,720575940613837566,62238
720575941643100024,720575940633427040,35455
720575941515813987,720575940637811059,38913
720575941569196532,720575940620420468,62455
720575941547409588,720575940620958558,43630
720575941461602317,720575940619685803,60673
720575941570386590,720575940617763046,56541
720575941531566795,720575940606649376,59084
720575941535734506,720575940624945808,25340
720575941670122161,720575940620371249,51278
720575941471712523,720575940613488815,121580
720575941414095505,720575940634641303,67557
720575941626786186,720575940614526770,50548
720575941440075199,720575940620608950,44411
720575941392728068,720575940624506631,41814
720575941440457045,720575940604907710,45775
720575941591479692,720575940630204098,518575
720575941585031263,720575940611439587,97862
720575941471278455,720575940620457505,18870
720575941474235232,720575940633299743,66639
720575941565431047,720575940619757147,74930
720575941544142185,720575940608067029,59499
720575941597308060,720575940625389699,82077
720575941514558355,720575940622863850,80722
720575941500523659,720575940614955304,532872
720575941578691673,720575940619597878,531354
720575941489410254,720575940618271961,62587
720575941609316170,720575940634065087,42069
720575941408048302,720575940622511507,19057
720575941540503933,720575940622723878,62870
720575941470086208,720575940609548920,40176
720575941567710458,720575940627314009,38245
720575941656914712,720575940612228630,44184
720575941662488632,720575940617446539,48414
720575941496147655,720575940629515258,17460
720575941629502946,720575940620162842,25527
720575941429418671,720575940605419966,517828
720575941480722050,720575940627306073,43094
720575941631498732,720575940629860815,36202
720575941491237836,720575940618056404,51464
720575941466929174,720575940604229152,20533
720575941703302874,720575940624449514,22374
720575941437938962,720575940618629592,35348
720575941513264451,720575940638126755,48679
720575941416758044,720575940608076210,51821
720575941502772018,720575940617692305,18358
720575941539331989,720575940644084503,37245
720575941412622191,720575940624142020,33349
720575941611529389,720575940621946288,42300
720575941577800537,720575940608087132,21426
720575941483943421,720575940632005195,46698
720575941596827840,720575940623393205,42936
720575941595614503,720575940631353898,137533
720575941506447013,720575940627337060,535320
720575941574391547,720575940610239939,31391
720575941624214683,720575940622321663,529269
720575941632467104,720575940618093497,32277
720575941519123628,720575940619276459,44633
720575941487455952,720575940622497791,39422
720575941498876897,720575940626759780,38003
720575941479038371,720575940607641867,40298
720575941459323295,720575940623893128,29959
720575941688034799,720575940611934674,49295
720575941598728896,720575940621398348,32523
720575941508461406,720575940607484939,42096
720575941526095782,720575940638698880,34686
720575941471434103,720575940653770913,63956
720575941549870708,720575940634383330,455618
720575941525113956,720575940634431339,46267
720575941543192861,720575940626342666,34821
720575941552313883,720575940620306648,61372
720575941668500723,720575940613126629,47326
720575941411479979,720575940638835800,71311
720575941661997436,720575940623230733,43203
720575941568266228,720575940621275094,53573
720575941687097100,720575940618144635,62976
720575941511464914,720575940648664708,38324
720575941460886672,720575940628760136,534443
720575941477640257,720575940630203842,43656
720575941595123077,720575940619266987,42678
720575941547456948,720575940627889033,514123
720575941507351169,720575940615611798,42815
720575941580158197,720575940616639837,37721
720575941555634515,720575940630929450,514713
720575941490383561,720575940632093800,39105
720575941515746051,720575940623137212,15653
720575941590276919,720575940635055039,228797
720575941450360186,720575940626099214,513487
720575941556442852,720575940613808047,23286
720575941492022759,720575940638892351,11773
720575941703392730,720575940631706105,14240
720575941507181079,720575940627699599,19581
720575941639531125,720575940639297408,35621
720575941482278083,720575940637041263,13328
720575941442219471,720575940625672706,515289
720575941453830637,720575940620297819,12705
720575941555196929,720575940614909506,11820
720575941612736019,720575940619411008,29122
720575941565081239,720575940642173600,511805
720575941479020256,720575940629952975,18411
720575941612267693,720575940626844037,21991
720575941517260435,720575940631999685,10019
720575941515629667,720575940632427603,10025
720575941562504546,720575940612522646,32414
720575941659004184,720575940621213556,533590
720575941431033737,720575940614010274,65358
720575941617547221,720575940633475609,174801
720575941477568820,720575940625692444,112909
